SIG_ST:0,MESH/NODE/IVU/BV-05-C,MESH
SIG_DT:6343,1,1,26,3e1802010301b21dab673a370c0b29ccdc37b3840000013e08e5
SIG_DT:6374,0,0,35,082020080729ccdc37b384010000000000000000000000000000000000000000000000
SIG_DT:6374,1,1,6,0e0401082000
SIG_DT:6374,0,0,4,0a200101
SIG_DT:6374,1,1,6,0e04010a2000
SIG_DT:6374,1,1,38,3e2402010301e207a87c481418172b01006b0730d3f246634b00000001ea27190f23c447a0e6
SIG_DT:6390,1,1,38,3e2402010301e207a87c481418172b01006b0730d3f246634b00000001ea27190f23c447a0e6
SIG_DT:6406,0,0,4,0a200100
SIG_DT:6406,1,1,6,0e04010a2000
SIG_DT:6406,0,0,4,0a200101
SIG_DT:6406,1,1,6,0e04010a2000
SIG_DT:6421,1,1,38,3e2402010301e207a87c481418172b01006b0730d3f246634b00000001ea27190f23c447a0e5
SIG_DT:6421,1,1,34,3e2002010001701fc476e7dc14020106030328180c162818006b0730d3f246634be4
SIG_DT:6437,0,0,4,0a200100
SIG_DT:6437,1,1,6,0e04010a2000
SIG_DT:6437,0,0,4,0a200101
SIG_DT:6437,1,1,6,0e04010a2000
SIG_DT:6468,0,0,4,0a200100
SIG_DT:6468,1,1,6,0e04010a2000
SIG_DT:6531,0,0,35,082020080729ccdc37b384010000000000000000000000000000000000000000000000
SIG_DT:6531,1,1,6,0e0401082000
SIG_DT:6531,0,0,4,0a200101
SIG_DT:6531,1,1,6,0e04010a2000
SIG_DT:6562,0,0,4,0a200100
SIG_DT:6562,1,1,6,0e04010a2000
SIG_DT:6562,0,0,35,082020080729ccdc37b384010000000000000000000000000000000000000000000000
SIG_DT:6562,1,1,6,0e0401082000
SIG_DT:6562,0,0,4,0a200101
SIG_DT:6562,1,1,6,0e04010a2000
SIG_DT:6593,0,0,4,0a200100
SIG_DT:6593,1,1,6,0e04010a2000
SIG_DT:7015,1,1,39,3e2502010301a9c1e4a1602b19182b004106dda5d4a641d183b044d45c4ae5520002a30a8708a9
SIG_DT:7421,1,1,34,3e2002010001701fc476e7dc14020106030328180c162818006b0730d3f246634be5
SIG_DT:7609,0,0,35,082020090829ccdc37b3000b0000000000000000000000000000000000000000000000
SIG_DT:7609,1,1,6,0e0401082000
SIG_DT:7609,0,0,4,0a200101
SIG_DT:7609,1,1,6,0e04010a2000
SIG_DT:7640,0,0,4,0a200100
SIG_DT:7640,1,1,6,0e04010a2000
SIG_DT:7640,0,0,4,0a200101
SIG_DT:7640,1,1,6,0e04010a2000
SIG_DT:7671,0,0,4,0a200100
SIG_DT:7671,1,1,6,0e04010a2000
SIG_DT:7671,0,0,4,0a200101
SIG_DT:7671,1,1,6,0e04010a2000
SIG_DT:7703,0,0,4,0a200100
SIG_DT:7703,1,1,6,0e04010a2000
SIG_DT:8218,0,0,35,0820201e1d2aecca155029a1eec86e8ed2ab12076ded26ea2f2924958b11360c927400
SIG_DT:8218,1,1,6,0e0401082000
SIG_DT:8218,0,0,4,0a200101
SIG_DT:8218,1,1,6,0e04010a2000
SIG_DT:8234,1,1,40,3e2602010301eee5f54b31161a192aecb0cded4805b077ebf1e92b3ab5c130d852c8a704ebdba2e5
SIG_DT:8265,0,0,4,0a200100
SIG_DT:8265,1,1,6,0e04010a2000
SIG_DT:8265,1,1,40,3e2602010301eee5f54b31161a192aecb0cded4805b077ebf1e92b3ab5c130d852c8a704ebdba2e6
SIG_DT:8296,1,1,40,3e2602010301eee5f54b31161a192aecb0cded4805b077ebf1e92b3ab5c130d852c8a704ebdba2e5
